stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
70,1,100,518521.52,1,1.00172,1366644.92,,,1.001474,24582.3,1.001802,244.68,1.001798,-4.0501356,65,1_100_70
71,1,100,0,0,0.998869,18268019.48,,,0.998152,50082.83,0.999088,328720,0.998276,1.4901161,65,1_100_71
72,1,100,3075535.84,1,0.999446,14510453.53,,,0.999386,25243.5,0.999446,168.3,0.999445,5.259514,65,1_100_72
73,1,100,0,0,1.000501,1849498.86,,,1.000092,41562.84,1.000501,21425.11,1.000362,3.540516,65,1_100_73
74,1,100,472682.25,-1,0.999814,9938932.11,,,0.9998,2100.39,1.000157,177896.52,0.999804,-2.7400255,65,1_100_74
75,1,100,0,0,0.999222,7776602.78,,,0.999089,15731.1,0.999222,1048.88,0.999214,-3.8802624,65,1_100_75
76,1,100,1626095.7,1,0.999128,4029447.85,,,0.99883,30326.84,0.999128,19386.85,0.999012,-6.5398216,65,1_100_76
77,1,100,1007952.17,-1,0.999994,11381943.03,,,0.999994,101154.46,1.000294,219967,1.000089,-14.489889,65,1_100_77
80,1,100,1439069.27,1,1.000234,1042503.51,,,0.999982,1607.67,1.000766,18055.77,1.000046,-5.75006,65,1_100_80
81,1,100,2706652.95,1,1.000236,8216845.19,,,0.999793,47722.04,1.000236,5375.06,1.000191,-4.5102835,65,1_100_81
82,1,100,0,0,1.001656,1420587.22,,,1.001656,61116.8,1.002361,39304.86,1.002085,-6.8098307,65,1_100_82
83,1,100,9308885.16,1,1.000285,63492899.07,,,1.0001,150498,1.000285,47636.82,1.000241,-2.2602081,65,1_100_83
84,1,100,41462904.18,1,1,134631304.35,,,0.999809,2720.68,1.00007,122462.55,0.999815,6.480217,65,1_100_84
85,1,100,4209102.58,1,1.001267,3694577.46,,,1.000931,8924,1.001267,14551.01,1.001059,21.840334,65,1_100_85
86,1,100,2278020.4,1,1.000389,1026099.4,,,0.999611,385.65,1.000389,60336.85,0.999616,-7.6001883,65,1_100_86
87,1,100,2371101.72,1,0.999789,2598963.55,,,0.999102,697.8,0.999789,17457,0.999129,7.330179,65,1_100_87
88,1,100,37199377.1,1,0.999859,44121533.44,,,0.999722,11231.66,0.999879,116419.08,0.999736,-0.83982944,65,1_100_88
89,1,100,1004753.3,1,0.999956,2560912.06,,,0.99963,61340,0.999956,2454.4,0.999943,2.360344,65,1_100_89
90,1,100,3692691.18,-1,0.996786,4230973.16,,,0.996739,10415.93,0.997302,2764.97,0.997184,-4.8702955,65,1_100_90
91,1,100,2667352.33,1,1.000779,6679482.61,,,1.000471,7307.25,1.000916,292.42,1.000899,-8.119941,65,1_100_91
92,1,100,1091323.53,-1,1.000224,3879845.46,,,1.000064,33696.54,1.001603,624.97,1.001575,-6.5797567,65,1_100_92
93,1,100,0,0,0.998114,2135107.7,,,0.998114,10534,0.998303,17173.68,0.998186,3.9994717,65,1_100_93
94,1,100,64170.75,-1,0.998396,2204010.62,,,0.998396,20339,0.999329,7328.88,0.999082,-17.150043,65,1_100_94
95,1,100,29889833.3,-1,1.000935,39078545.73,,,1.000846,69538.46,1.001025,33820.36,1.000966,7.660389,65,1_100_95
96,1,100,5142161.5,1,0.999563,7305557.71,,,0.9994,45145.51,0.999563,57556.2,0.999472,6.6900253,65,1_100_96
97,1,100,493250.63,1,1.00129,5398316.11,,,1.001085,2639.52,1.00129,4008.98,1.001166,3.2794476,65,1_100_97
98,1,100,0,0,0.998185,1969779.3,,,0.998185,227150,0.998862,80250.12,0.998685,1.1003017,65,1_100_98
99,1,100,2291015.51,-1,0.998408,7254069.19,,,0.998408,129733.52,0.998668,117565.68,0.998545,-4.5597553,65,1_100_99
100,1,100,52816.39,-1,0.999684,195546.09,,,0.999684,8004,1.000059,10115.51,0.99985,-7.249713,65,1_100_100
101,1,100,44057.53,-1,0.997646,1080196.31,,,0.996566,78404,0.99846,7855.3,0.998288,-3.0499697,65,1_100_101
103,1,100,176291.27,1,0.999705,3269754.42,,,0.999417,33444.3,0.999747,72729,0.999521,0.48041344,65,1_100_103
104,1,100,0,0,0.998661,23134690.55,,,0.998451,58231.76,0.998661,94148.55,0.998531,-1.1402369,65,1_100_104
105,1,100,8370774.63,1,0.999298,13688076.69,,,0.999219,82215.32,0.999377,78427.3,0.9993,-2.0897388,65,1_100_105
106,1,100,276937.31,1,0.997378,2965111,,,0.996912,1456.22,0.997378,29995,0.996934,3.6394596,65,1_100_106
107,1,100,406290.01,1,1.000924,2903663.88,,,1.000063,37621.8,1.00096,38213.41,1.000508,-2.6899576,65,1_100_107
108,1,100,0,0,0.999825,8329701.42,,,0.999458,59956,1.000192,150000,0.999668,-4.1502714,65,1_100_108
109,1,100,3799774.47,1,0.998928,12896105.93,,,0.99862,186357.5,0.998928,95314.8,0.998824,-0.25987625,65,1_100_109
110,1,100,0,0,0.999419,45951924.49,,,0.99935,144.61,0.999419,433.86,0.999367,-9.049773,65,1_100_110
111,1,100,574839.83,1,1.002921,3708187.45,,,1.002522,15146.32,1.002921,25572.72,1.002671,-0.74982643,65,1_100_111
112,1,100,2239529.64,1,0.998872,376755765.41,,,0.998804,277766.4,0.998872,331222.5,0.998835,-1.090169,65,1_100_112
113,1,100,620991.36,-1,1.000023,6334437.42,,,0.999999,27264.98,1.000465,138424.2,1.000075,-1.9997358,65,1_100_113
114,1,100,0,0,0.99969,2772827.57,,,0.998886,45804.55,0.999909,14371.35,0.999665,-2.490282,65,1_100_114
115,1,100,0,0,0.999346,14629891.22,,,0.999346,498.63,0.999567,19949.6,0.999352,-2.449751,65,1_100_115
116,1,100,6100.01,-1,0.999304,7344410.14,,,0.999249,9974.34,0.99952,4064.72,0.999442,-5.4198503,65,1_100_116
117,1,100,195119.73,1,0.999824,1443309.31,,,0.999193,52698.07,0.999824,182825.28,0.999334,-0.23007393,65,1_100_117
118,1,100,2389001.73,1,1.000676,9788773.37,,,1.000161,4719,1.001051,262924.8,1.000177,3.0601025,65,1_100_118
119,1,100,1098198.72,1,1.000238,6014498.74,,,0.999913,276.67,1.000238,27676,0.999916,-4.159808,65,1_100_119
120,1,100,0,0,0.999439,3594696.44,,,0.999153,42477.86,0.999439,50505,0.999284,-4.259944,65,1_100_120
121,1,100,2972746.14,1,1.000062,6513393.3,,,0.999774,70867.23,1.000062,45240,0.99995,-1.0502338,65,1_100_121
122,1,100,2064750.75,1,0.999641,6405015.48,,,0.999139,259058.2,0.999641,177159.18,0.999437,-0.16987324,65,1_100_122
123,1,100,6313584.65,-1,0.998981,18567178.15,,,0.998981,81514.37,0.999124,215636.08,0.99902,-2.8598309,65,1_100_123
124,1,100,464760.15,1,1.001273,870356.39,,,1.000725,27208.08,1.001273,24259.17,1.001015,9.469986,65,1_100_124
125,1,100,1648250.6,-1,0.998893,14347223,,,0.998616,55563.2,1.00083,1627.2,1.000767,-3.8802624,65,1_100_125
126,1,100,8328582.23,-1,0.999944,56817174.24,,,0.999944,24204,1.000068,122648.8,0.999964,0.48041344,65,1_100_126
127,1,100,377005.06,1,1.001219,8407930.96,,,1.000578,359.26,1.001525,1078.8,1.000815,5.7804585,65,1_100_127
128,1,100,215255.4,-1,0.999073,2892812.83,,,0.999073,13222,0.999375,28832.68,0.999168,2.54035,65,1_100_128
129,1,100,0,0,0.997191,140858.41,,,0.997191,124.23,0.999358,18924,0.997205,-13.369918,65,1_100_129
130,1,100,10556025.86,1,0.999764,16905028.86,,,0.99968,19763.96,0.999764,23814,0.999718,4.1794777,65,1_100_130
131,1,100,202356.88,1,0.999235,6770176.14,,,0.998723,11691,0.999235,31269.98,0.998862,2.5105476,65,1_100_131
132,1,100,0,0,0.999518,6911304.4,,,0.999035,27769.13,0.999518,48106.68,0.999212,3.0601025,65,1_100_132
133,1,100,12610950.19,1,1.000007,17797574.83,,,0.999697,8000.08,1.000007,15004.8,0.999805,1.3303757,65,1_100_133
134,1,100,1142774.63,-1,0.999062,3187548.53,,,0.999062,50849.48,0.999767,180085.29,0.999217,-11.489987,65,1_100_134
136,1,100,0,0,0.998823,2766989.19,,,0.998701,75776.4,0.999191,5706.4,0.999157,0.07033348,65,1_100_136
137,1,100,966543.5,1,1.001551,7545208.03,,,1.001301,32164.02,1.001551,165822.16,1.001342,-7.8999996,65,1_100_137
138,1,100,86659.24,-1,0.998022,353776.29,,,0.997758,8487.36,0.999338,3795,0.998851,-4.3302774,65,1_100_138
139,1,100,0,0,1.000783,9036290.17,,,0.99994,154.27,1.000783,3860,0.999972,5.5599213,65,1_100_139
140,1,100,8958855.5,1,0.998927,72055054.42,,,0.998821,190272.65,0.998927,45352.8,0.998906,-1.9001961,65,1_100_140
141,1,100,255087.79,-1,0.999626,61010814.25,,,0.999626,28364,0.999696,3829.41,0.999688,6.6697598,65,1_100_141
142,1,100,10018800.74,1,0.999728,33057373.92,,,0.999461,49576.08,0.999748,26739.9,0.999648,3.3795834,65,1_100_142
143,1,100,339941.66,1,1.000234,593695.09,,,0.999533,67554.18,1.000234,31944.36,1.000009,-18.939972,65,1_100_143
144,1,100,989932.38,1,1.00018,5454033.71,,,1.000058,6407.7,1.00018,16432,1.000092,-13.629794,65,1_100_144
145,1,100,4118370.99,-1,0.998083,4332370.52,,,0.998083,62744.83,0.998293,200502.12,0.998133,3.3700466,65,1_100_145
146,1,100,0,0,0.999945,4437807.9,,,0.999893,38754,1.000203,89355.63,0.999987,-1.4901161,65,1_100_146
147,1,100,10622450.19,1,0.999575,7171098.78,,,0.999041,69600.68,0.999575,72898.6,0.999302,-3.5500526,65,1_100_147
148,1,100,2986722.88,-1,0.999444,10442881.84,,,0.999444,29935.76,0.99959,50953.14,0.999498,-0.34987926,65,1_100_148
149,1,100,1928552.54,1,1.000308,9153748.97,,,0.999989,70827.12,1.000361,31281.04,1.000247,-4.4202805,65,1_100_149
151,1,100,25072170.78,-1,0.999005,41224535.77,,,0.999005,273596.6,0.999183,135811.23,0.999124,-6.430149,65,1_100_151
152,1,100,3314934.19,1,0.999428,6829041.55,,,0.999111,8652,0.999428,346.19,0.999416,2.0599365,65,1_100_152
154,1,100,233519.65,-1,1.000524,3110913.01,,,1.000524,53181.95,1.000842,22808.5,1.000747,-4.4697523,65,1_100_154
155,1,100,0,0,0.998167,1003909.01,,,0.998167,5441,0.998534,10886,0.998289,-10.370016,65,1_100_155
157,1,100,1216402.18,-1,0.998924,11944079.53,,,0.998893,33069.42,0.999381,327.58,0.999376,-11.669993,65,1_100_157
158,1,100,67917.82,1,1.001057,1966938.27,,,0.998705,20826.63,1.001371,11175.5,1.000441,-19.919872,65,1_100_158
159,1,100,5127905.81,-1,0.999165,4285780.88,,,0.999165,26130.72,0.999629,19413,0.999431,-10.989904,65,1_100_159
160,1,100,40360796.78,1,0.999289,28924176.26,,,0.999161,155005.97,0.999289,15675,0.999277,-1.7797947,65,1_100_160
161,1,100,1116351.12,1,1.000695,4718870.9,,,1.00036,42538.44,1.000863,35865,1.000633,4.349947,65,1_100_161
162,1,100,2118026.02,1,1.001026,7031386.14,,,1.000661,67737.17,1.001078,59318.73,1.000883,7.2705746,65,1_100_162
163,1,100,11834385.54,-1,0.998792,29928787.75,,,0.998769,151647.48,0.998976,22165.11,0.998949,-0.11026859,65,1_100_163
164,1,100,0,0,0.999225,7402630.33,,,0.99909,44394,0.999292,592.04,0.99929,-2.6601553,65,1_100_164
165,1,100,1008074.12,1,1.000139,11827919.42,,,0.999505,13986,1.000139,84946.4,0.999594,-3.9601326,65,1_100_165
166,1,100,0,0,0.998567,11019326.42,,,0.998311,46730.91,0.998567,57212.4,0.998426,-1.360178,65,1_100_166
167,1,100,2466364.49,1,0.997971,5192519.61,,,0.997753,45635,0.997971,27387,0.997889,1.9395351,65,1_100_167
168,1,100,27826987.31,-1,0.999405,189393608.62,,,0.999343,33593.5,0.999676,336047,0.999373,0.9095669,65,1_100_168
169,1,100,259215.76,-1,1.000086,4763784.95,,,0.999951,8899.68,1.000329,9274,1.000136,-4.749894,65,1_100_169
170,1,100,3260107.91,-1,0.999959,5563075.45,,,0.999959,15901.2,1.000091,85271.98,0.999979,-2.539754,65,1_100_170
171,1,100,0,0,0.999688,8946202.42,,,0.99964,34998.19,0.999926,20963,0.999819,0.49948692,65,1_100_171
172,1,100,245289.34,1,1.001952,188351.65,,,0.99844,625.4,1.003549,16783.62,0.998624,7.029772,65,1_100_172
173,1,100,248641.42,-1,0.999047,3999926.13,,,0.998996,40943.7,0.999713,1755.99,0.999684,-10.370016,65,1_100_173
174,1,100,0,0,1.011186,46514456.96,,,1.010592,40836,1.01178,6405.16,1.011619,-47.37973,65,1_100_174
175,1,100,40172933.25,-1,0.999697,152884770.39,,,0.999672,24380.28,0.99993,333283.26,0.999689,1.6796589,65,1_100_175
176,1,100,82960.25,1,1.000072,12520158.95,,,0.999702,5945.2,1.000072,594.74,1.000038,-1.9097328,65,1_100_176
177,1,100,0,0,0.998652,974295.84,,,0.998652,2555.1,0.999648,15516.41,0.998793,-11.249781,65,1_100_177
178,1,100,9560536.26,1,1.0009,6579687.49,,,1.00074,37391,1.001034,112580.02,1.000813,3.0505657,65,1_100_178
179,1,100,28706013.12,1,0.999321,114581718.75,,,0.999207,12633.48,0.999321,126349.2,0.999218,-2.629757,65,1_100_179
180,1,100,1607567.56,1,1.003364,844234.39,,,1.003001,20534.4,1.003364,22088,1.003176,-3.439784,65,1_100_180
181,1,100,0,0,0.999325,3372488.85,,,0.999033,36068.34,0.999384,8721,0.999315,-5.069971,65,1_100_181
182,1,100,691061.37,-1,0.998605,2898044.34,,,0.998605,46350.53,0.99882,37665,0.998724,0.20980835,65,1_100_182
183,1,100,0,0,0.998205,12865987.86,,,0.997864,6595.2,0.998273,103220.48,0.997889,-1.8697977,65,1_100_183
184,1,100,766124.77,-1,1.000675,2710129.22,,,1.000587,14183.12,1.001112,34332,1.000741,18.75043,65,1_100_184
185,1,100,1726667.88,1,0.998112,5818334.26,,,0.997893,1365.75,0.998112,28687.05,0.997903,11.09004,65,1_100_185
186,1,100,147802.3,-1,0.999215,10109348.4,,,0.999215,5082.32,0.999348,45896.5,0.999228,1.9299984,65,1_100_186
187,1,100,3228589.84,-1,1.000143,10652696.95,,,1.000143,29499.91,1.000358,1398.4,1.000348,0.4196167,65,1_100_187
188,1,100,2207070.09,1,0.999067,4658012.07,,,0.998694,21416,0.999254,47891.58,0.998867,3.709793,65,1_100_188
189,1,100,9173.27,-1,0.999148,4672425.22,,,0.999148,87.29,0.999262,349.2,0.999171,2.310276,65,1_100_189
190,1,100,1191816.49,-1,0.999592,10331510.33,,,0.999496,1042.64,1.000206,521.69,0.999969,0.97990036,65,1_100_190
191,1,100,153296779.75,1,0.999434,70863444.9,,,0.999363,65308.96,0.999561,2840.08,0.999552,-3.5500526,65,1_100_191
192,1,100,0,0,1.000218,5628760.96,,,1.000066,59987.02,1.000672,19038.24,1.000526,-2.809763,65,1_100_192
193,1,100,14865645.4,1,1.000077,36891035.43,,,0.999967,10361.08,1.000077,81807,0.999979,3.939867,65,1_100_193
194,1,100,664083.63,1,1.003136,1520674.5,,,1.002835,6657,1.003136,7324.9,1.002978,5.3596497,65,1_100_194
195,1,100,1539449.22,1,1.000037,15672611.48,,,1.000037,8903,1.00015,17808,1.000075,-2.7000904,65,1_100_195
196,1,100,277958.32,1,0.999523,6564902.16,,,0.99937,39263.33,0.999523,23326.38,0.999466,-8.509755,65,1_100_196
197,1,100,572390.58,1,0.999648,4445295.36,,,0.999434,28350.7,0.999648,8422.8,0.999599,6.790161,65,1_100_197
198,1,100,38036918.63,1,0.99898,33971402.67,,,0.99898,28149.44,0.999152,276016.65,0.998996,-3.1000376,65,1_100_198
0,1,110,480081.8,1,0.998849,6645117.51,,,0.998634,13753.64,0.998849,18218.2,0.998726,-2.7900934,66,1_110_0
1,1,110,503267.46,-1,0.999768,2860242.48,,,0.99971,2758.72,1.000696,5177.7,1.000053,-1.4299154,66,1_110_1
2,1,110,752128.73,1,0.999699,4344446.85,,,0.998897,44887.2,0.999699,33692.4,0.999355,-2.359748,66,1_110_2
3,1,110,20226770.52,1,0.999399,14668634.3,,,0.99927,23465.33,0.999399,46472,0.999314,0.07033348,66,1_110_3
4,1,110,709090.95,-1,1.000929,11514611.91,,,1.000929,120571.92,1.001069,5559.06,1.001063,-1.7899275,66,1_110_4
5,1,110,0,0,1.001088,8311313.03,,,1.000716,10896.3,1.001171,242.25,1.001161,12.209415,66,1_110_5
6,1,110,3024204.25,-1,1.000453,3594482.77,,,1.000099,48008,1.000662,4323.15,1.000615,-1.0699034,66,1_110_6
7,1,110,13495080.92,1,1.000016,15397746.32,,,0.999767,3862.38,1.000016,643.89,0.99998,-0.34987926,66,1_110_7
8,1,110,4253221.45,1,0.998973,13294526.2,,,0.998389,29904,0.999506,2138.39,0.999431,-2.3502111,66,1_110_8
9,1,110,1076580.6,1,1.000426,2499285.89,,,1.000267,19013.92,1.000426,12594,1.000362,-2.2697449,66,1_110_9
10,1,110,857217.27,1,0.999973,6067650.12,,,0.999654,942.5,1.000132,16407.33,0.99968,3.4296513,66,1_110_10
11,1,110,0,0,0.999973,1757776.21,,,0.999973,6447,1.000451,230.36,1.000434,-4.6902895,66,1_110_11
12,1,110,3520786.21,-1,0.999554,30571270.22,,,0.999636,46556.25,0.9998,4875.8,0.999785,-1.2999773,66,1_110_12
13,1,110,10261330.79,1,0.999569,4217712.39,,,0.999174,21138.86,0.999647,8611.52,0.99951,-1.2397766,66,1_110_13
14,1,110,10834335.72,1,1.000788,36531141.73,,,1.000353,1861.8,1.00053,74485.2,1.000357,3.3402443,66,1_110_14
15,1,110,3240320.05,1,1.000502,5657567.28,,,1.000434,66014.6,1.000571,58428,1.000507,2.1898746,66,1_110_15
16,1,110,8654395.56,1,1.000309,3839519.11,,,0.999149,542.61,1.001083,10873.2,0.999241,1.4305115,66,1_110_16
17,1,110,2395069.23,1,1.000409,14299534.9,,,1.000207,99253.21,1.000409,1037.7,1.000407,1.0704994,66,1_110_17
18,1,110,357713.16,1,1.002828,1382768.99,,,1.002471,28090,1.002828,26245.4,1.002655,1.989603,66,1_110_18
19,1,110,13034355.31,1,1.002127,6142486.18,,,1.000496,177.92,1.00224,534.69,1.000932,8.610487,66,1_110_19
20,1,110,3749748.78,-1,0.999585,5079824.84,,,0.999585,691.74,0.999961,2422,0.999669,2.1994114,66,1_110_20
21,1,110,1480589.92,1,0.999365,3918128.77,,,0.999234,38215,0.999365,16816.8,0.999325,5.4097176,66,1_110_21
22,1,110,704048.98,-1,0.999688,8728298.95,,,0.999688,4521,0.999909,57745.94,0.999704,-2.580285,66,1_110_22
23,1,110,3382364.14,1,0.999468,41770073.52,,,0.999308,19719,0.999468,47896.65,0.999355,-0.9697676,66,1_110_23
24,1,110,747954.85,1,1.001188,6539105.25,,,1.000853,11966,1.001188,13885.2,1.001008,-3.849864,66,1_110_24
25,1,110,0,0,0.999589,6449796.77,,,0.999352,56473.98,0.999668,14533.7,0.999603,0.5495548,66,1_110_25
26,1,110,4288482.03,1,0.99962,4344684.99,,,0.998928,493198.2,0.99962,521067,0.999265,4.3201447,66,1_110_26
27,1,110,0,0,0.999784,5605790.74,,,0.999579,4869.5,0.999887,2338.08,0.999787,-3.079772,66,1_110_27
28,1,110,914422.1,-1,0.998226,4968045.82,,,0.998226,16407.72,0.998599,17620.74,0.998406,-7.8600645,66,1_110_28
29,1,110,14020847.44,-1,1.000284,10408203.75,,,1.000284,611.45,1.000677,3058.45,1.000349,14.059544,66,1_110_29
30,1,110,4289515.24,1,1.0002,7336340.96,,,1.000033,35376.4,1.0002,11994,1.000158,-1.090169,66,1_110_30
31,1,110,260126.7,-1,0.996642,1477321.76,,,0.996642,88416.5,0.997615,71768.7,0.997179,-16.819836,66,1_110_31
32,1,110,4810499.28,-1,0.997742,6767919.49,,,0.997742,49056,0.998108,54308.56,0.997916,-0.09000301,66,1_110_32
33,1,110,9452.88,-1,0.998699,4024461.35,,,0.998626,13681,0.999283,27380,0.998845,2.490282,66,1_110_33
34,1,110,5843179.76,1,1.001162,15926584.48,,,1.000325,585.21,1.001162,54470.1,1.000334,-2.5200844,66,1_110_34
35,1,110,0,0,0.999863,8627019.05,,,0.999699,4878,0.999863,13416.7,0.999743,3.8003922,66,1_110_35
36,1,110,0,0,0.998701,6517408.1,,,0.998601,9992,0.998701,3997.2,0.998672,-7.0899725,66,1_110_36
37,1,110,8953650.2,1,0.998389,13116171.61,,,0.998295,21749.46,0.998436,21326,0.998366,0.3695488,66,1_110_37
38,1,110,7216847.72,1,0.999279,14993968.86,,,0.999153,44672.43,0.999279,15928,0.999246,11.359453,66,1_110_38
39,1,110,0,0,1.000245,8411488.8,,,0.99981,3512.25,1.000245,390.42,1.000202,-2.989769,66,1_110_39
40,1,110,0,0,1.002522,6519144.92,,,1.001602,4358,1.002522,15615.96,1.001803,6.840229,66,1_110_40
41,1,110,31884442.03,1,1.000071,76705183.06,,,0.99997,39540,1.000121,790.92,1.000118,3.4296513,66,1_110_41
42,1,110,3301022.87,-1,1.001332,2816654.03,,,1.001204,23473,1.002612,70518,1.001556,7.2801113,66,1_110_42
43,1,110,1106892.7,1,1.000438,3333830.34,,,0.999925,70666.05,1.000495,35090,1.000306,-5.879998,66,1_110_43
44,1,110,3561795.47,-1,0.999577,16909394.85,,,0.999577,92445.24,0.999865,20665.26,0.999812,-4.9102306,66,1_110_44
45,1,110,16821805.52,-1,0.999382,257768226.36,,,0.999382,6587.43,0.999417,127743.32,0.999384,5.530119,66,1_110_45
46,1,110,2840073.26,1,0.995902,6330493.34,,,0.993087,9596.6,0.997227,2409.15,0.996399,-34.04975,66,1_110_46
47,1,110,634448.56,1,1.000163,3526328.77,,,0.999265,12114.88,1.000163,17832,0.999628,-10.390282,66,1_110_47
48,1,110,1043841.07,-1,0.999371,8783626.64,,,0.999371,92957.04,0.999669,23481,0.999609,4.7004223,66,1_110_48
49,1,110,3943985.54,1,0.998886,5623375.24,,,0.998615,165792.24,0.998886,91681.8,0.99879,-0.1001358,66,1_110_49
50,1,110,2333908.24,-1,0.998885,6605741.52,,,0.998885,73916.76,0.999201,60798.72,0.999058,-7.6401234,66,1_110_50
51,1,110,7475403.38,1,1.00094,7150222.71,,,1.000364,41705,1.001036,41733,1.0007,-10.960102,66,1_110_51
52,1,110,978864.17,1,0.998962,3139017.47,,,0.998626,357.15,0.998962,23818,0.998631,-1.9598007,66,1_110_52
53,1,110,0,0,0.999745,12988927.2,,,0.999672,72817.29,0.999819,89760,0.999738,-2.2500753,66,1_110_53
54,1,110,0,0,0.999624,9409621.52,,,0.999382,289.33,0.999624,30676.4,0.999384,3.1900406,66,1_110_54
55,1,110,1408605.12,1,1.000153,6410835.92,,,0.999974,67080,1.000153,53841.33,1.000073,-2.13027,66,1_110_55
56,1,110,1755799.44,1,1.001302,9358889.02,,,1.000933,56961,1.001354,189.95,1.001353,9.690523,66,1_110_56
57,1,110,3015692.92,1,1.000469,13915209.09,,,0.999981,4176.78,1.000512,2089.5,1.000335,-6.790161,66,1_110_57
58,1,110,0,0,0.999667,21822084.23,,,0.999421,1588.8,0.999704,105950,0.999426,3.6001205,66,1_110_58
59,1,110,103584,-1,1.000962,4163848,,,1.000962,2290.2,1.00125,52793.91,1.000974,11.5299225,66,1_110_59
60,1,110,10845398.67,1,1.000877,4542148.64,,,1.000522,41408.52,1.000877,254.13,1.000875,7.2705746,66,1_110_60
61,1,110,2799279.67,-1,0.997945,1981075.57,,,0.997945,5529,0.998126,387.1,0.998114,13.719797,66,1_110_61
62,1,110,36383.56,1,1.000472,4333133.07,,,0.998826,41319.06,1.000632,35658.48,0.999796,4.4596195,66,1_110_62
63,1,110,30077.45,-1,0.999189,4075155.88,,,0.999093,16144.8,0.999284,26045,0.999166,-2.3800135,66,1_110_63
64,1,110,533070.56,1,1.000313,5846039.1,,,0.999374,479.08,1.000313,12467.78,0.999409,1.219511,66,1_110_64
65,1,110,892532.85,-1,0.999914,11547474.93,,,0.999914,110184.99,1.000125,85554.56,1.000033,1.9097328,66,1_110_65
66,1,110,0,0,0.999093,3939220.48,,,0.998595,180.61,0.999148,54213,0.998597,-3.0601025,66,1_110_66
67,1,110,25761281.35,1,1.00199,52895321.14,,,1.001521,38425,1.002173,30760,1.001883,5.4502487,66,1_110_67
68,1,110,6965009.34,1,0.999812,10261420.71,,,0.999551,22950,0.999812,1147.8,0.9998,-2.7900934,66,1_110_68
70,1,110,518521.52,1,1.00172,1366644.92,,,1.00131,20787.6,1.001802,244.68,1.001796,-2.629757,66,1_110_70
71,1,110,0,0,0.998893,18335468.61,,,0.998176,82105,0.998954,20542.25,0.998799,-3.6597252,66,1_110_71
72,1,110,3075535.84,1,0.999565,14510453.53,,,0.999505,1514.79,0.999565,168.32,0.999559,5.8197975,66,1_110_72
73,1,110,0,0,1.000501,1849498.86,,,1.000092,39145.26,1.000501,12434.87,1.000403,4.570484,66,1_110_73
74,1,110,464979.28,-1,1.000071,9946635.08,,,1,53220.52,1.000357,700.52,1.000352,-6.8598986,66,1_110_74
75,1,110,0,0,0.999555,7776602.78,,,0.999355,14986,0.999555,14989,0.999455,-4.9597025,66,1_110_75
76,1,110,1626095.7,1,0.999128,4029447.85,,,0.99883,46795.72,0.999128,33248.95,0.999004,-9.769797,66,1_110_76
77,1,110,1007952.17,-1,1.000044,11381943.03,,,0.999994,154730.34,1.000294,220166.97,1.000118,-14.539957,66,1_110_77
80,1,110,1417097.38,1,1.000234,1064475.39,,,0.999982,1607.67,1.000766,18055.77,1.000046,-1.630187,66,1_110_80
81,1,110,2706652.95,1,1.000489,8216845.19,,,0.999983,16437.2,1.000552,70214.16,1.000091,-2.9301643,66,1_110_81
82,1,110,0,0,1.001656,1420587.22,,,1.001656,59838.8,1.002361,41209,1.002074,-5.6302547,66,1_110_82
83,1,110,9221953.86,1,1.00047,63579830.38,,,1.000285,194327.98,1.00047,45808.96,1.000435,-1.2499094,66,1_110_83
84,1,110,41212553.9,1,1.000294,134881654.62,,,1.000052,32656.08,1.000294,13610,1.000223,4.709959,66,1_110_84
85,1,110,4209102.58,1,1.002277,3694577.46,,,1.002052,21173.58,1.002277,34671.68,1.002137,8.939505,66,1_110_85
86,1,110,2213720.4,1,0.999922,1090399.4,,,0.999222,13364,1.000389,36279.3,0.999537,-1.6200542,66,1_110_86
87,1,110,2361381.94,1,0.999961,2608683.33,,,0.999618,4014.42,0.999961,1338.6,0.999875,1.5604496,66,1_110_87
88,1,110,37076305.19,1,0.999957,44121533.44,,,0.999761,1531.65,0.999977,54640.62,0.999767,0.7402897,66,1_110_88
89,1,110,1004753.3,1,0.999793,2560912.06,,,0.999548,16069.77,0.999793,49938.9,0.999608,5.3703785,66,1_110_89
90,1,110,3692691.18,-1,0.997161,4230973.16,,,0.997114,21265,0.99763,21276,0.997372,-4.490018,66,1_110_90
91,1,110,2667352.33,1,1.000744,6679482.61,,,1.000436,29228,1.000916,292.42,1.000911,-6.700158,66,1_110_91
92,1,110,1013327.28,-1,1.000224,3957841.71,,,1.000064,33696.54,1.001603,1249.94,1.001548,-0.5197525,66,1_110_92
93,1,110,0,0,0.998303,2135107.7,,,0.998303,6058.2,0.998683,16020.8,0.998408,1.7905235,66,1_110_93
94,1,110,64170.75,-1,0.998396,2204010.62,,,0.998396,20339,0.99928,6514.24,0.999066,-14.050007,66,1_110_94
95,1,110,29889833.3,-1,1.000935,39078545.73,,,1.000935,46962.3,1.001025,33708,1.000987,10.950565,66,1_110_95
96,1,110,5142161.5,1,0.99989,7305557.71,,,0.999727,115070.13,0.99989,18336,0.999868,5.389452,66,1_110_96
